"site_code","plot_id","treatment_code","sample_date","season_year","tissue_type","analyte","Weight","percent_composition","Comment"
"SNW","57","P",2017-03-14,"spring_2017","Pectocarya recurvata","Carbon %",1.964,38.54,NA
"SNW","57","P",2017-03-14,"spring_2017","Pectocarya recurvata","Hydrogen %",1.964,5.6,NA
"SNW","57","P",2017-03-14,"spring_2017","Pectocarya recurvata","Nitrogen %",1.964,2.72,NA
"SNW","56","N",2017-03-14,"spring_2017","Pectocarya recurvata","Carbon %",1.907,40.18,NA
"SNW","56","N",2017-03-14,"spring_2017","Pectocarya recurvata","Hydrogen %",1.907,5.92,NA
"SNW","56","N",2017-03-14,"spring_2017","Pectocarya recurvata","Nitrogen %",1.907,3.05,NA
"SNE","54","NP",2017-03-14,"spring_2017","Pectocarya recurvata","Carbon %",2.078,40.64,NA
"SNE","54","NP",2017-03-14,"spring_2017","Pectocarya recurvata","Hydrogen %",2.078,5.98,NA
"SNE","54","NP",2017-03-14,"spring_2017","Pectocarya recurvata","Nitrogen %",2.078,3.04,NA
"SNE","55","P",2017-03-14,"spring_2017","Pectocarya recurvata","Carbon %",1.966,40.22,"possible data entry error; recoded to plot id = 55"
"SNE","55","P",2017-03-14,"spring_2017","Pectocarya recurvata","Hydrogen %",1.966,5.77,"possible data entry error; recoded to plot id = 55"
"SNE","55","P",2017-03-14,"spring_2017","Pectocarya recurvata","Nitrogen %",1.966,2.15,"possible data entry error; recoded to plot id = 55"
"SNE","52","N",2017-03-14,"spring_2017","Pectocarya recurvata","Carbon %",2.118,31.64,NA
"SNE","52","N",2017-03-14,"spring_2017","Pectocarya recurvata","Hydrogen %",2.118,4.52,NA
"SNE","52","N",2017-03-14,"spring_2017","Pectocarya recurvata","Nitrogen %",2.118,2.41,NA
"SNE","51","C1",2017-03-14,"spring_2017","Pectocarya recurvata","Carbon %",1.974,40.21,NA
"SNE","51","C1",2017-03-14,"spring_2017","Pectocarya recurvata","Hydrogen %",1.974,5.86,NA
"SNE","51","C1",2017-03-14,"spring_2017","Pectocarya recurvata","Nitrogen %",1.974,2.45,NA
"SMW","45","NP",2017-03-16,"spring_2017","Pectocarya recurvata","Carbon %",2.083,37.42,NA
"SMW","45","NP",2017-03-16,"spring_2017","Pectocarya recurvata","Hydrogen %",2.083,5.49,NA
"SMW","45","NP",2017-03-16,"spring_2017","Pectocarya recurvata","Nitrogen %",2.083,2.9,NA
"SMW","44","C1",2017-03-16,"spring_2017","Pectocarya recurvata","Carbon %",1.886,40.54,NA
"SMW","44","C1",2017-03-16,"spring_2017","Pectocarya recurvata","Hydrogen %",1.886,5.98,NA
"SMW","44","C1",2017-03-16,"spring_2017","Pectocarya recurvata","Nitrogen %",1.886,2.49,NA
"SMW","43","P",2017-03-16,"spring_2017","Pectocarya recurvata","Carbon %",2.166,39.96,NA
"SMW","43","P",2017-03-16,"spring_2017","Pectocarya recurvata","Hydrogen %",2.166,5.82,NA
"SMW","43","P",2017-03-16,"spring_2017","Pectocarya recurvata","Nitrogen %",2.166,2.2,NA
"SMW","42","N",2017-03-16,"spring_2017","Pectocarya recurvata","Carbon %",1.83,40.75,NA
"SMW","42","N",2017-03-16,"spring_2017","Pectocarya recurvata","Hydrogen %",1.83,5.86,NA
"SMW","42","N",2017-03-16,"spring_2017","Pectocarya recurvata","Nitrogen %",1.83,2.75,NA
"MVP","39","P",2017-03-17,"spring_2017","Pectocarya recurvata","Carbon %",2.061,39.85,NA
"MVP","39","P",2017-03-17,"spring_2017","Pectocarya recurvata","Hydrogen %",2.061,5.73,NA
"MVP","39","P",2017-03-17,"spring_2017","Pectocarya recurvata","Nitrogen %",2.061,2.8,NA
"MVP","38","C1",2017-03-17,"spring_2017","Pectocarya recurvata","Carbon %",1.98,38.35,NA
"MVP","38","C1",2017-03-17,"spring_2017","Pectocarya recurvata","Hydrogen %",1.98,5.43,NA
"MVP","38","C1",2017-03-17,"spring_2017","Pectocarya recurvata","Nitrogen %",1.98,2.42,NA
"MVP","37","NP",2017-03-17,"spring_2017","Pectocarya recurvata","Carbon %",1.878,38.35,NA
"MVP","37","NP",2017-03-17,"spring_2017","Pectocarya recurvata","Hydrogen %",1.878,5.58,NA
"MVP","37","NP",2017-03-17,"spring_2017","Pectocarya recurvata","Nitrogen %",1.878,2.99,NA
"MVP","36","N",2017-03-17,"spring_2017","Pectocarya recurvata","Carbon %",2.142,41.15,NA
"MVP","36","N",2017-03-17,"spring_2017","Pectocarya recurvata","Hydrogen %",2.142,6.07,NA
"MVP","36","N",2017-03-17,"spring_2017","Pectocarya recurvata","Nitrogen %",2.142,3.34,NA
"PWP","35","P",2017-03-15,"spring_2017","Pectocarya recurvata","Carbon %",2.099,39.94,NA
"PWP","35","P",2017-03-15,"spring_2017","Pectocarya recurvata","Hydrogen %",2.099,5.78,NA
"PWP","35","P",2017-03-15,"spring_2017","Pectocarya recurvata","Nitrogen %",2.099,2.71,NA
"PWP","34","NP",2017-03-15,"spring_2017","Pectocarya recurvata","Carbon %",2.042,41.58,NA
"PWP","34","NP",2017-03-15,"spring_2017","Pectocarya recurvata","Hydrogen %",2.042,6.06,NA
"PWP","34","NP",2017-03-15,"spring_2017","Pectocarya recurvata","Nitrogen %",2.042,2.95,NA
"PWP","33","C1",2017-03-15,"spring_2017","Pectocarya recurvata","Carbon %",2.083,40.62,NA
"PWP","33","C1",2017-03-15,"spring_2017","Pectocarya recurvata","Hydrogen %",2.083,6.06,NA
"PWP","33","C1",2017-03-15,"spring_2017","Pectocarya recurvata","Nitrogen %",2.083,2.75,NA
"PWP","31","N",2017-03-15,"spring_2017","Pectocarya recurvata","Carbon %",2.075,41.54,NA
"PWP","31","N",2017-03-15,"spring_2017","Pectocarya recurvata","Hydrogen %",2.075,6.16,NA
"PWP","31","N",2017-03-15,"spring_2017","Pectocarya recurvata","Nitrogen %",2.075,2.8,NA
"SME","29","C1",2017-03-13,"spring_2017","Pectocarya recurvata","Carbon %",1.981,41.86,NA
"SME","29","C1",2017-03-13,"spring_2017","Pectocarya recurvata","Hydrogen %",1.981,6.25,NA
"SME","29","C1",2017-03-13,"spring_2017","Pectocarya recurvata","Nitrogen %",1.981,2.73,NA
"SME","27","NP",2017-03-13,"spring_2017","Pectocarya recurvata","Carbon %",2.018,38.74,NA
"SME","27","NP",2017-03-13,"spring_2017","Pectocarya recurvata","Hydrogen %",2.018,5.73,NA
"SME","27","NP",2017-03-13,"spring_2017","Pectocarya recurvata","Nitrogen %",2.018,3.48,NA
"SME","26","N",2017-03-13,"spring_2017","Pectocarya recurvata","Carbon %",1.965,31.46,NA
"SME","26","N",2017-03-13,"spring_2017","Pectocarya recurvata","Hydrogen %",1.965,4.49,NA
"SME","26","N",2017-03-13,"spring_2017","Pectocarya recurvata","Nitrogen %",1.965,2.15,NA
"MCS","24","C1",2017-03-23,"spring_2017","Pectocarya recurvata","Carbon %",2.141,39.91,NA
"MCS","24","C1",2017-03-23,"spring_2017","Pectocarya recurvata","Hydrogen %",2.141,5.89,NA
"MCS","24","C1",2017-03-23,"spring_2017","Pectocarya recurvata","Nitrogen %",2.141,2.41,NA
"MCS","23","P",2017-03-23,"spring_2017","Pectocarya recurvata","Carbon %",2.171,41.13,NA
"MCS","23","P",2017-03-23,"spring_2017","Pectocarya recurvata","Hydrogen %",2.171,6.11,NA
"MCS","23","P",2017-03-23,"spring_2017","Pectocarya recurvata","Nitrogen %",2.171,2.04,NA
"MCS","22","N",2017-03-23,"spring_2017","Pectocarya recurvata","Carbon %",2.189,39.98,NA
"MCS","22","N",2017-03-23,"spring_2017","Pectocarya recurvata","Hydrogen %",2.189,5.96,NA
"MCS","22","N",2017-03-23,"spring_2017","Pectocarya recurvata","Nitrogen %",2.189,2.53,NA
"MCS","21","NP",2017-03-23,"spring_2017","Pectocarya recurvata","Carbon %",1.854,39.72,NA
"MCS","21","NP",2017-03-23,"spring_2017","Pectocarya recurvata","Hydrogen %",1.854,5.78,NA
"MCS","21","NP",2017-03-23,"spring_2017","Pectocarya recurvata","Nitrogen %",1.854,2.79,NA
"MCN","20","NP",2017-03-23,"spring_2017","Pectocarya recurvata","Carbon %",2.197,40.1,NA
"MCN","20","NP",2017-03-23,"spring_2017","Pectocarya recurvata","Hydrogen %",2.197,5.94,NA
"MCN","20","NP",2017-03-23,"spring_2017","Pectocarya recurvata","Nitrogen %",2.197,2.44,NA
"MCN","17","P",2017-03-23,"spring_2017","Pectocarya recurvata","Carbon %",1.899,41.36,NA
"MCN","17","P",2017-03-23,"spring_2017","Pectocarya recurvata","Hydrogen %",1.899,6.02,NA
"MCN","17","P",2017-03-23,"spring_2017","Pectocarya recurvata","Nitrogen %",1.899,2.2,NA
"MCN","16","N",2017-03-23,"spring_2017","Pectocarya recurvata","Carbon %",2.269,41.25,NA
"MCN","16","N",2017-03-23,"spring_2017","Pectocarya recurvata","Hydrogen %",2.269,6.02,NA
"MCN","16","N",2017-03-23,"spring_2017","Pectocarya recurvata","Nitrogen %",2.269,2.97,NA
"SRR","15","N",2017-03-07,"spring_2017","Pectocarya recurvata","Carbon %",2.067,39.54,NA
"SRR","15","N",2017-03-07,"spring_2017","Pectocarya recurvata","Hydrogen %",2.067,5.6,NA
"SRR","15","N",2017-03-07,"spring_2017","Pectocarya recurvata","Nitrogen %",2.067,3.61,NA
"SRR","14","P",2017-03-07,"spring_2017","Pectocarya recurvata","Carbon %",1.947,40.4,NA
"SRR","14","P",2017-03-07,"spring_2017","Pectocarya recurvata","Hydrogen %",1.947,5.78,NA
"SRR","14","P",2017-03-07,"spring_2017","Pectocarya recurvata","Nitrogen %",1.947,1.86,NA
"SRR","13","C1",2017-03-07,"spring_2017","Pectocarya recurvata","Carbon %",1.92,41.54,NA
"SRR","13","C1",2017-03-07,"spring_2017","Pectocarya recurvata","Hydrogen %",1.92,6,NA
"SRR","13","C1",2017-03-07,"spring_2017","Pectocarya recurvata","Nitrogen %",1.92,1.78,NA
"SRR","12","NP",2017-03-07,"spring_2017","Pectocarya recurvata","Carbon %",2.06,39.47,NA
"SRR","12","NP",2017-03-07,"spring_2017","Pectocarya recurvata","Hydrogen %",2.06,5.64,NA
"SRR","12","NP",2017-03-07,"spring_2017","Pectocarya recurvata","Nitrogen %",2.06,3.79,NA
"UMP","10","N",2017-03-16,"spring_2017","Pectocarya recurvata","Carbon %",1.829,39.77,NA
"UMP","10","N",2017-03-16,"spring_2017","Pectocarya recurvata","Hydrogen %",1.829,5.6,NA
"UMP","10","N",2017-03-16,"spring_2017","Pectocarya recurvata","Nitrogen %",1.829,3.76,NA
"UMP","9","C1",2017-03-16,"spring_2017","Pectocarya recurvata","Carbon %",1.977,40.12,NA
"UMP","9","C1",2017-03-16,"spring_2017","Pectocarya recurvata","Hydrogen %",1.977,5.8,NA
"UMP","9","C1",2017-03-16,"spring_2017","Pectocarya recurvata","Nitrogen %",1.977,2.97,NA
"UMP","8","P",2017-03-16,"spring_2017","Pectocarya recurvata","Carbon %",2.051,40.77,NA
"UMP","8","P",2017-03-16,"spring_2017","Pectocarya recurvata","Hydrogen %",2.051,5.88,NA
"UMP","8","P",2017-03-16,"spring_2017","Pectocarya recurvata","Nitrogen %",2.051,2.2,NA
"UMP","6","NP",2017-03-16,"spring_2017","Pectocarya recurvata","Carbon %",2.002,38.56,NA
"UMP","6","NP",2017-03-16,"spring_2017","Pectocarya recurvata","Hydrogen %",2.002,5.45,NA
"UMP","6","NP",2017-03-16,"spring_2017","Pectocarya recurvata","Nitrogen %",2.002,3.4,NA
"LDP","5","C1",2017-03-07,"spring_2017","Pectocarya recurvata","Carbon %",1.866,40.17,NA
"LDP","5","C1",2017-03-07,"spring_2017","Pectocarya recurvata","Hydrogen %",1.866,5.57,NA
"LDP","5","C1",2017-03-07,"spring_2017","Pectocarya recurvata","Nitrogen %",1.866,1.98,NA
"LDP","4","P",2017-03-07,"spring_2017","Pectocarya recurvata","Carbon %",1.779,39.98,NA
"LDP","4","P",2017-03-07,"spring_2017","Pectocarya recurvata","Hydrogen %",1.779,5.58,NA
"LDP","4","P",2017-03-07,"spring_2017","Pectocarya recurvata","Nitrogen %",1.779,2.04,NA
"LDP","3","NP",2017-03-07,"spring_2017","Pectocarya recurvata","Carbon %",1.937,41.15,NA
"LDP","3","NP",2017-03-07,"spring_2017","Pectocarya recurvata","Hydrogen %",1.937,5.78,NA
"LDP","3","NP",2017-03-07,"spring_2017","Pectocarya recurvata","Nitrogen %",1.937,2.5,NA
"LDP","1","N",2017-03-07,"spring_2017","Pectocarya recurvata","Carbon %",1.951,38.7,"Pecotcarya Spring 2017"
"LDP","1","N",2017-03-07,"spring_2017","Pectocarya recurvata","Hydrogen %",1.951,5.17,"Pecotcarya Spring 2017"
"LDP","1","N",2017-03-07,"spring_2017","Pectocarya recurvata","Nitrogen %",1.951,3.25,"Pecotcarya Spring 2017"
"DBG","50","C1",2017-03-01,"spring_2017","Pectocarya recurvata","Carbon %",1.941,37.38,"Pecto Spring 2017 retests"
"DBG","50","C1",2017-03-01,"spring_2017","Pectocarya recurvata","Hydrogen %",1.941,5.24,"Pecto Spring 2017 retests"
"DBG","50","C1",2017-03-01,"spring_2017","Pectocarya recurvata","Nitrogen %",1.941,3.25,"Pecto Spring 2017 retests"
"DBG","49","N",2017-03-01,"spring_2017","Pectocarya recurvata","Carbon %",1.968,38.01,"Pecto Spring 2017 retests"
"DBG","49","N",2017-03-01,"spring_2017","Pectocarya recurvata","Hydrogen %",1.968,5.37,"Pecto Spring 2017 retests"
"DBG","49","N",2017-03-01,"spring_2017","Pectocarya recurvata","Nitrogen %",1.968,3.53,"Pecto Spring 2017 retests"
"DBG","48","NP",2017-03-01,"spring_2017","Pectocarya recurvata","Carbon %",2.017,46.34,"Pecto Spring 2017 retests"
"DBG","48","NP",2017-03-01,"spring_2017","Pectocarya recurvata","Hydrogen %",2.017,7.12,"Pecto Spring 2017 retests"
"DBG","48","NP",2017-03-01,"spring_2017","Pectocarya recurvata","Nitrogen %",2.017,3.65,"Pecto Spring 2017 retests"
"DBG","46","P",2017-03-01,"spring_2017","Pectocarya recurvata","Carbon %",1.94,37.73,"Pecto Spring 2017 retests"
"DBG","46","P",2017-03-01,"spring_2017","Pectocarya recurvata","Hydrogen %",1.94,5.35,"Pecto Spring 2017 retests"
"DBG","46","P",2017-03-01,"spring_2017","Pectocarya recurvata","Nitrogen %",1.94,2.96,"Pecto Spring 2017 retests"
"SME","28","P",2017-03-13,"spring_2017","Pectocarya recurvata","Carbon %",1.974,40.4,"Pecto Spring 2017 retests"
"SME","28","P",2017-03-13,"spring_2017","Pectocarya recurvata","Hydrogen %",1.974,5.78,"Pecto Spring 2017 retests"
"SME","28","P",2017-03-13,"spring_2017","Pectocarya recurvata","Nitrogen %",1.974,2.83,"Pecto Spring 2017 retests"
"WTM","75","N",2017-03-01,"spring_2017","Pectocarya recurvata","Carbon %",2.157,40.63,"Pecto Spring 2017 retests"
"WTM","75","N",2017-03-01,"spring_2017","Pectocarya recurvata","Hydrogen %",2.157,5.92,"Pecto Spring 2017 retests"
"WTM","75","N",2017-03-01,"spring_2017","Pectocarya recurvata","Nitrogen %",2.157,3.26,"Pecto Spring 2017 retests"
"WTM","74","P",2017-03-01,"spring_2017","Pectocarya recurvata","Carbon %",2.042,39.93,"Pecto Spring 2017 retests"
"WTM","74","P",2017-03-01,"spring_2017","Pectocarya recurvata","Hydrogen %",2.042,5.81,"Pecto Spring 2017 retests"
"WTM","74","P",2017-03-01,"spring_2017","Pectocarya recurvata","Nitrogen %",2.042,2.31,"Pecto Spring 2017 retests"
"WTM","73","NP",2017-03-01,"spring_2017","Pectocarya recurvata","Carbon %",2.169,40.07,"Pecto Spring 2017 retests"
"WTM","73","NP",2017-03-01,"spring_2017","Pectocarya recurvata","Hydrogen %",2.169,5.81,"Pecto Spring 2017 retests"
"WTM","73","NP",2017-03-01,"spring_2017","Pectocarya recurvata","Nitrogen %",2.169,2.75,"Pecto Spring 2017 retests"
"WTM","71","C1",2017-03-01,"spring_2017","Pectocarya recurvata","Carbon %",2.078,40.48,"Pecto Spring 2017 retests"
"WTM","71","C1",2017-03-01,"spring_2017","Pectocarya recurvata","Hydrogen %",2.078,5.9,"Pecto Spring 2017 retests"
"WTM","71","C1",2017-03-01,"spring_2017","Pectocarya recurvata","Nitrogen %",2.078,2.69,"Pecto Spring 2017 retests"
"EME","70","P",2017-03-03,"spring_2017","Pectocarya recurvata","Carbon %",1.997,39.68,"Pecto Spring 2017 retests"
"EME","70","P",2017-03-03,"spring_2017","Pectocarya recurvata","Hydrogen %",1.997,5.7,"Pecto Spring 2017 retests"
"EME","70","P",2017-03-03,"spring_2017","Pectocarya recurvata","Nitrogen %",1.997,2.59,"Pecto Spring 2017 retests"
"EME","68","NP",2017-03-03,"spring_2017","Pectocarya recurvata","Carbon %",1.836,41.03,"Pecto Spring 2017 retests"
"EME","68","NP",2017-03-03,"spring_2017","Pectocarya recurvata","Hydrogen %",1.836,6,"Pecto Spring 2017 retests"
"EME","68","NP",2017-03-03,"spring_2017","Pectocarya recurvata","Nitrogen %",1.836,3.15,"Pecto Spring 2017 retests"
"SME","29","C1",2016-05-19,"spring_2016","Larrea tridentata","Carbon %",2.005,46.47,"Larrea Spring 2016 retests"
"SME","29","C1",2016-05-19,"spring_2016","Larrea tridentata","Hydrogen %",2.005,6.31,"Larrea Spring 2016 retests"
"SME","29","C1",2016-05-19,"spring_2016","Larrea tridentata","Nitrogen %",2.005,2.7,"Larrea Spring 2016 retests"
"SME","28","P",2016-05-19,"spring_2016","Larrea tridentata","Carbon %",1.921,46.8,"Larrea Spring 2016 retests"
"SME","28","P",2016-05-19,"spring_2016","Larrea tridentata","Hydrogen %",1.921,6.23,"Larrea Spring 2016 retests"
"SME","28","P",2016-05-19,"spring_2016","Larrea tridentata","Nitrogen %",1.921,2.75,"Larrea Spring 2016 retests"
"SME","27","NP",2016-05-19,"spring_2016","Larrea tridentata","Carbon %",1.901,45.63,"Larrea Spring 2016 retests"
"SME","27","NP",2016-05-19,"spring_2016","Larrea tridentata","Hydrogen %",1.901,6.16,"Larrea Spring 2016 retests"
"SME","27","NP",2016-05-19,"spring_2016","Larrea tridentata","Nitrogen %",1.901,2.89,"Larrea Spring 2016 retests"
"SME","26","N",2016-05-19,"spring_2016","Larrea tridentata","Carbon %",2.106,47.44,"Larrea Spring 2016 retests"
"SME","26","N",2016-05-19,"spring_2016","Larrea tridentata","Hydrogen %",2.106,6.47,"Larrea Spring 2016 retests"
"SME","26","N",2016-05-19,"spring_2016","Larrea tridentata","Nitrogen %",2.106,2.66,"Larrea Spring 2016 retests"
"MCS","24","C1",2016-05-24,"spring_2016","Larrea tridentata","Carbon %",2.207,46.11,"Larrea Spring 2016 retests"
"MCS","24","C1",2016-05-24,"spring_2016","Larrea tridentata","Hydrogen %",2.207,6.47,"Larrea Spring 2016 retests"
"MCS","24","C1",2016-05-24,"spring_2016","Larrea tridentata","Nitrogen %",2.207,2.69,"Larrea Spring 2016 retests"
"MCS","23","P",2016-05-24,"spring_2016","Larrea tridentata","Carbon %",1.893,48.04,"Larrea Spring 2016 retests"
"MCS","23","P",2016-05-24,"spring_2016","Larrea tridentata","Hydrogen %",1.893,6.5,"Larrea Spring 2016 retests"
"MCS","23","P",2016-05-24,"spring_2016","Larrea tridentata","Nitrogen %",1.893,2.76,"Larrea Spring 2016 retests"
"EME","66","C1",2015-10-07,"fall_2015","Larrea tridentata","Carbon %",1.773,50.8,"Larrea Fall 2015 retests"
"EME","66","C1",2015-10-07,"fall_2015","Larrea tridentata","Hydrogen %",1.773,6.55,"Larrea Fall 2015 retests"
"EME","66","C1",2015-10-07,"fall_2015","Larrea tridentata","Nitrogen %",1.773,2.75,"Larrea Fall 2015 retests"
"EMW","65","N",2015-10-07,"fall_2015","Larrea tridentata","Carbon %",1.96,49.14,"Larrea Fall 2015 retests"
"EMW","65","N",2015-10-07,"fall_2015","Larrea tridentata","Hydrogen %",1.96,6.84,"Larrea Fall 2015 retests"
"EMW","65","N",2015-10-07,"fall_2015","Larrea tridentata","Nitrogen %",1.96,3.19,"Larrea Fall 2015 retests"
"WTM","75","N",2018-05-18,"spring_2018","Larrea tridentata","Carbon %",2.04,50.93,NA
"WTM","75","N",2018-05-18,"spring_2018","Larrea tridentata","Hydrogen %",2.04,6.28,NA
"WTM","75","N",2018-05-18,"spring_2018","Larrea tridentata","Nitrogen %",2.04,2.74,NA
"WTM","74","P",2018-05-18,"spring_2018","Larrea tridentata","Carbon %",1.89,49.43,NA
"WTM","74","P",2018-05-18,"spring_2018","Larrea tridentata","Hydrogen %",1.89,6.16,NA
"WTM","74","P",2018-05-18,"spring_2018","Larrea tridentata","Nitrogen %",1.89,2.4,NA
"WTM","73","NP",2018-05-18,"spring_2018","Larrea tridentata","Carbon %",2.131,49.25,NA
"WTM","73","NP",2018-05-18,"spring_2018","Larrea tridentata","Hydrogen %",2.131,6.25,NA
"WTM","73","NP",2018-05-18,"spring_2018","Larrea tridentata","Nitrogen %",2.131,2.81,NA
"WTM","71","C1",2018-05-18,"spring_2018","Larrea tridentata","Carbon %",1.787,50.45,NA
"WTM","71","C1",2018-05-18,"spring_2018","Larrea tridentata","Hydrogen %",1.787,6.41,NA
"WTM","71","C1",2018-05-18,"spring_2018","Larrea tridentata","Nitrogen %",1.787,2.84,NA
"EME","70","P",2018-05-14,"spring_2018","Larrea tridentata","Carbon %",2.236,49.3,NA
"EME","70","P",2018-05-14,"spring_2018","Larrea tridentata","Hydrogen %",2.236,6.37,NA
"EME","70","P",2018-05-14,"spring_2018","Larrea tridentata","Nitrogen %",2.236,2.89,NA
"EME","68","NP",2018-05-14,"spring_2018","Larrea tridentata","Carbon %",1.889,48.35,NA
"EME","68","NP",2018-05-14,"spring_2018","Larrea tridentata","Hydrogen %",1.889,6.01,NA
"EME","68","NP",2018-05-14,"spring_2018","Larrea tridentata","Nitrogen %",1.889,2.86,NA
"EME","67","N",2018-05-14,"spring_2018","Larrea tridentata","Carbon %",2.35,50.12,NA
"EME","67","N",2018-05-14,"spring_2018","Larrea tridentata","Hydrogen %",2.35,6.23,NA
"EME","67","N",2018-05-14,"spring_2018","Larrea tridentata","Nitrogen %",2.35,3.16,NA
"EME","66","C1",2018-05-14,"spring_2018","Larrea tridentata","Carbon %",1.835,50.89,NA
"EME","66","C1",2018-05-14,"spring_2018","Larrea tridentata","Hydrogen %",1.835,6.2,NA
"EME","66","C1",2018-05-14,"spring_2018","Larrea tridentata","Nitrogen %",1.835,2.7,NA
"EMW","65","N",2018-05-17,"spring_2018","Larrea tridentata","Carbon %",2.037,50.09,NA
"EMW","65","N",2018-05-17,"spring_2018","Larrea tridentata","Hydrogen %",2.037,6.25,NA
"EMW","65","N",2018-05-17,"spring_2018","Larrea tridentata","Nitrogen %",2.037,2.96,NA
"EMW","64","C1",2018-05-17,"spring_2018","Larrea tridentata","Carbon %",2.438,50.26,NA
"EMW","64","C1",2018-05-17,"spring_2018","Larrea tridentata","Hydrogen %",2.438,6.16,NA
"EMW","64","C1",2018-05-17,"spring_2018","Larrea tridentata","Nitrogen %",2.438,2.63,NA
"EMW","63","P",2018-05-17,"spring_2018","Larrea tridentata","Carbon %",2.126,50.34,NA
"EMW","63","P",2018-05-17,"spring_2018","Larrea tridentata","Hydrogen %",2.126,6.2,NA
"EMW","63","P",2018-05-17,"spring_2018","Larrea tridentata","Nitrogen %",2.126,2.63,NA
"EMW","62","NP",2018-05-17,"spring_2018","Larrea tridentata","Carbon %",1.704,49.21,NA
"EMW","62","NP",2018-05-17,"spring_2018","Larrea tridentata","Hydrogen %",1.704,5.95,NA
"EMW","62","NP",2018-05-17,"spring_2018","Larrea tridentata","Nitrogen %",1.704,2.55,NA
"SMW","45","NP",2018-05-18,"spring_2018","Larrea tridentata","Carbon %",1.801,48.98,NA
"SMW","45","NP",2018-05-18,"spring_2018","Larrea tridentata","Hydrogen %",1.801,6.04,NA
"SMW","45","NP",2018-05-18,"spring_2018","Larrea tridentata","Nitrogen %",1.801,2.71,NA
"SMW","44","C1",2018-05-18,"spring_2018","Larrea tridentata","Carbon %",1.967,50.01,NA
"SMW","44","C1",2018-05-18,"spring_2018","Larrea tridentata","Hydrogen %",1.967,6.13,NA
"SMW","44","C1",2018-05-18,"spring_2018","Larrea tridentata","Nitrogen %",1.967,2.58,NA
"SMW","43","P",2018-05-18,"spring_2018","Larrea tridentata","Carbon %",2.27,50.7,NA
"SMW","43","P",2018-05-18,"spring_2018","Larrea tridentata","Hydrogen %",2.27,6.26,NA
"SMW","43","P",2018-05-18,"spring_2018","Larrea tridentata","Nitrogen %",2.27,2.88,NA
"SMW","42","N",2018-05-18,"spring_2018","Larrea tridentata","Carbon %",1.795,51.01,NA
"SMW","42","N",2018-05-18,"spring_2018","Larrea tridentata","Hydrogen %",1.795,6.38,NA
"SMW","42","N",2018-05-18,"spring_2018","Larrea tridentata","Nitrogen %",1.795,2.91,NA
"PWP","35","P",2018-05-15,"spring_2018","Larrea tridentata","Carbon %",2.052,49.32,NA
"PWP","35","P",2018-05-15,"spring_2018","Larrea tridentata","Hydrogen %",2.052,6.58,NA
"PWP","35","P",2018-05-15,"spring_2018","Larrea tridentata","Nitrogen %",2.052,3.35,NA
"PWP","33","C1",2018-05-15,"spring_2018","Larrea tridentata","Carbon %",1.768,47.21,NA
"PWP","33","C1",2018-05-15,"spring_2018","Larrea tridentata","Hydrogen %",1.768,6.26,NA
"PWP","33","C1",2018-05-15,"spring_2018","Larrea tridentata","Nitrogen %",1.768,3.08,NA
"PWP","31","N",2018-05-15,"spring_2018","Larrea tridentata","Carbon %",1.848,47.42,NA
"PWP","31","N",2018-05-15,"spring_2018","Larrea tridentata","Hydrogen %",1.848,6.26,NA
"PWP","31","N",2018-05-15,"spring_2018","Larrea tridentata","Nitrogen %",1.848,3.15,NA
"SME","29","C1",2018-05-18,"spring_2018","Larrea tridentata","Carbon %",1.861,48.12,NA
"SME","29","C1",2018-05-18,"spring_2018","Larrea tridentata","Hydrogen %",1.861,6.36,NA
"SME","29","C1",2018-05-18,"spring_2018","Larrea tridentata","Nitrogen %",1.861,3.15,NA
"SME","28","P",2018-05-18,"spring_2018","Larrea tridentata","Carbon %",2.335,49.25,NA
"SME","28","P",2018-05-18,"spring_2018","Larrea tridentata","Hydrogen %",2.335,6.53,NA
"SME","28","P",2018-05-18,"spring_2018","Larrea tridentata","Nitrogen %",2.335,3.41,NA
"SME","27","NP",2018-05-18,"spring_2018","Larrea tridentata","Carbon %",2.024,49.19,NA
"SME","27","NP",2018-05-18,"spring_2018","Larrea tridentata","Hydrogen %",2.024,6.48,NA
"SME","27","NP",2018-05-18,"spring_2018","Larrea tridentata","Nitrogen %",2.024,3.26,NA
"SME","26","N",2018-05-18,"spring_2018","Larrea tridentata","Carbon %",1.891,50.96,NA
"SME","26","N",2018-05-18,"spring_2018","Larrea tridentata","Hydrogen %",1.891,6.64,NA
"SME","26","N",2018-05-18,"spring_2018","Larrea tridentata","Nitrogen %",1.891,2.88,NA
"MCS","24","C1",2018-05-11,"spring_2018","Larrea tridentata","Carbon %",2.233,49.33,NA
"MCS","24","C1",2018-05-11,"spring_2018","Larrea tridentata","Hydrogen %",2.233,6.44,NA
"MCS","24","C1",2018-05-11,"spring_2018","Larrea tridentata","Nitrogen %",2.233,2.72,NA
"MCS","23","P",2018-05-11,"spring_2018","Larrea tridentata","Carbon %",2.042,48.42,NA
"MCS","23","P",2018-05-11,"spring_2018","Larrea tridentata","Hydrogen %",2.042,6.07,NA
"MCS","23","P",2018-05-11,"spring_2018","Larrea tridentata","Nitrogen %",2.042,2.86,NA
"MCS","22","N",2018-05-11,"spring_2018","Larrea tridentata","Carbon %",2.111,49.01,NA
