"site_code","plot_id","treatment_code","start_date","end_date","analyte","final_value","flag","location_within_plot","num_cation_probes","num_anion_probes","notes"
"EMW","62","NP",2008-06-23,2008-07-28,"NO3-N",66.6,NA,"between_plant",4,4,NA
"EMW","63","P",2008-06-23,2008-07-28,"NO3-N",50,NA,"under_plant",4,4,NA
"EMW","63","P",2008-06-23,2008-07-28,"NO3-N",23.6,NA,"between_plant",4,4,NA
"EMW","64","C1",2008-06-23,2008-07-28,"NO3-N",38.6,NA,"under_plant",4,4,NA
"EMW","64","C1",2008-06-23,2008-07-28,"NO3-N",24,NA,"between_plant",4,4,NA
"EMW","65","N",2008-06-23,2008-07-28,"NO3-N",96.2,NA,"under_plant",4,4,NA
"EMW","65","N",2008-06-23,2008-07-28,"NO3-N",69.6,NA,"between_plant",4,4,NA
"EME","66","C1",2008-06-23,2008-07-28,"NO3-N",231.4,NA,"under_plant",4,4,NA
"EME","66","C1",2008-06-23,2008-07-28,"NO3-N",87,NA,"between_plant",4,4,NA
"EME","67","N",2008-06-23,2008-07-28,"NO3-N",774.4,NA,"under_plant",4,4,NA
"EME","67","N",2008-06-23,2008-07-28,"NO3-N",380,NA,"between_plant",4,4,NA
"EME","68","NP",2008-06-23,2008-07-28,"NO3-N",712,NA,"under_plant",4,4,NA
"EME","68","NP",2008-06-23,2008-07-28,"NO3-N",139,NA,"between_plant",4,4,NA
"EME","70","P",2008-06-23,2008-07-28,"NO3-N",218.6,NA,"under_plant",4,4,NA
"EME","70","P",2008-06-23,2008-07-28,"NO3-N",97,NA,"between_plant",4,4,NA
"WTM","71","C1",2008-06-23,2008-07-28,"NO3-N",496.6,NA,"under_plant",4,4,NA
"WTM","71","C1",2008-06-23,2008-07-28,"NO3-N",114.4,NA,"between_plant",4,4,NA
"WTM","73","NP",2008-06-23,2008-07-28,"NO3-N",147.6,NA,"between_plant",4,4,NA
"SNE","52","N",2008-06-24,2008-07-28,"NO3-N",172.2,NA,"between_plant",4,4,NA
"SNE","54","NP",2008-06-24,2008-07-28,"NH4-N",8.4,NA,"between_plant",4,4,NA
"SNE","55","P",2008-06-24,2008-07-28,"NH4-N",2.2,NA,"under_plant",4,4,NA
"SNE","55","P",2008-06-24,2008-07-28,"NH4-N",0.4,"below detection limit","between_plant",4,4,NA
"SNW","56","N",2008-06-24,2008-07-28,"NH4-N",0.6,"below detection limit","under_plant",4,4,NA
"SNW","56","N",2008-06-24,2008-07-28,"NH4-N",6.6,NA,"between_plant",4,4,NA
"SNW","57","P",2008-06-24,2008-07-28,"NH4-N",1.2,"below detection limit","under_plant",4,4,NA
"SNW","57","P",2008-06-24,2008-07-28,"NH4-N",1.6,"below detection limit","between_plant",4,4,NA
"SNW","59","NP",2008-06-24,2008-07-28,"NH4-N",2.4,NA,"under_plant",4,4,NA
"SNW","59","NP",2008-06-24,2008-07-28,"NH4-N",0.4,"below detection limit","between_plant",4,4,NA
"SNW","60","C1",2008-06-24,2008-07-28,"NH4-N",0,"below detection limit","under_plant",4,4,NA
"SNW","60","C1",2008-06-24,2008-07-28,"NH4-N",0,"below detection limit","between_plant",4,4,NA
"SNE","54","NP",2008-06-24,2008-07-28,"NO3-N",325.8,NA,"under_plant",4,4,NA
"SNE","54","NP",2008-06-24,2008-07-28,"NO3-N",213.4,NA,"between_plant",4,4,NA
"SNE","55","P",2008-06-24,2008-07-28,"NO3-N",129.8,NA,"under_plant",4,4,NA
"SNE","52","N",2008-06-24,2008-07-28,"Total-N",412.8,NA,"under_plant",4,4,NA
"SNE","52","N",2008-06-24,2008-07-28,"Total-N",172.4,NA,"between_plant",4,4,NA
"SNE","54","NP",2008-06-24,2008-07-28,"Total-N",341.2,NA,"under_plant",4,4,NA
"SNE","54","NP",2008-06-24,2008-07-28,"Total-N",221.8,NA,"between_plant",4,4,NA
"SNE","55","P",2008-06-24,2008-07-28,"Total-N",132,NA,"under_plant",4,4,NA
"SNE","55","P",2008-06-24,2008-07-28,"Total-N",60.4,NA,"between_plant",4,4,NA
"SNW","56","N",2008-06-24,2008-07-28,"Total-N",87.2,NA,"under_plant",4,4,NA
"SNE","51","C1",2008-06-24,2008-07-28,"NH4-N",2.2,NA,"under_plant",4,4,NA
"SNE","51","C1",2008-06-24,2008-07-28,"NH4-N",0,"below detection limit","between_plant",4,4,NA
"SNE","52","N",2008-06-24,2008-07-28,"NH4-N",2.6,NA,"under_plant",4,4,NA
"SNE","55","P",2008-06-24,2008-07-28,"NO3-N",60,NA,"between_plant",4,4,NA
"SNW","56","N",2008-06-24,2008-07-28,"NO3-N",86.6,NA,"under_plant",4,4,NA
"SNW","56","N",2008-06-24,2008-07-28,"NO3-N",30.8,NA,"between_plant",4,4,NA
"SNW","57","P",2008-06-24,2008-07-28,"NO3-N",11.4,NA,"under_plant",4,4,NA
"SNW","57","P",2008-06-24,2008-07-28,"NO3-N",7.4,NA,"between_plant",4,4,NA
"SNW","59","NP",2008-06-24,2008-07-28,"NO3-N",31.6,NA,"under_plant",4,4,NA
"SNE","52","N",2008-06-24,2008-07-28,"NH4-N",0.2,"below detection limit","between_plant",4,4,NA
"SNE","54","NP",2008-06-24,2008-07-28,"NH4-N",15.4,NA,"under_plant",4,4,NA
"SNE","51","C1",2008-06-24,2008-07-28,"Total-N",198.8,NA,"under_plant",4,4,NA
"SNE","51","C1",2008-06-24,2008-07-28,"Total-N",67.2,NA,"between_plant",4,4,NA
"SNW","59","NP",2008-06-24,2008-07-28,"NO3-N",34.4,NA,"between_plant",4,4,NA
"SNW","60","C1",2008-06-24,2008-07-28,"NO3-N",23.8,NA,"under_plant",4,4,NA
"SNW","56","N",2008-06-24,2008-07-28,"Total-N",37.4,NA,"between_plant",4,4,NA
"SNW","57","P",2008-06-24,2008-07-28,"Total-N",12.6,NA,"under_plant",4,4,NA
"SNW","57","P",2008-06-24,2008-07-28,"Total-N",9,NA,"between_plant",4,4,NA
"SNW","59","NP",2008-06-24,2008-07-28,"Total-N",34,NA,"under_plant",4,4,NA
"SNW","59","NP",2008-06-24,2008-07-28,"Total-N",34.8,NA,"between_plant",4,4,NA
"SNW","60","C1",2008-06-24,2008-07-28,"Total-N",23.8,NA,"under_plant",4,4,NA
"SNW","60","C1",2008-06-24,2008-07-28,"Total-N",10.2,NA,"between_plant",4,4,NA
"SNW","60","C1",2008-06-24,2008-07-28,"NO3-N",10.2,NA,"between_plant",4,4,NA
"SNE","51","C1",2008-06-24,2008-07-28,"NO3-N",196.6,NA,"under_plant",4,4,NA
"SNE","51","C1",2008-06-24,2008-07-28,"NO3-N",67.2,NA,"between_plant",4,4,NA
"SNE","52","N",2008-06-24,2008-07-28,"NO3-N",410.2,NA,"under_plant",4,4,NA
"WTM","71","C1",2008-07-28,2008-10-14,"Ca",2184,NA,"under_plant",4,4,NA
"SNE","51","C1",2008-07-28,2008-10-13,"Cd",0.2,"below detection limit","under_plant",4,4,NA
"SNE","51","C1",2008-07-28,2008-10-13,"Cd",0,"below detection limit","between_plant",4,4,NA
"SNE","52","N",2008-07-28,2008-10-13,"Cd",0,"below detection limit","under_plant",4,4,NA
"SNE","52","N",2008-07-28,2008-10-13,"Cd",0,"below detection limit","between_plant",4,4,NA
"SNE","54","NP",2008-07-28,2008-10-13,"Cd",0.2,"below detection limit","under_plant",4,4,NA
"SNE","54","NP",2008-07-28,2008-10-13,"Cd",0,"below detection limit","between_plant",4,4,NA
"SNE","55","P",2008-07-28,2008-10-13,"Cd",0,"below detection limit","under_plant",4,4,NA
"SNE","55","P",2008-07-28,2008-10-13,"Cd",0,"below detection limit","between_plant",4,4,NA
"SNW","56","N",2008-07-28,2008-10-13,"Cd",0.2,"below detection limit","under_plant",4,4,NA
"SNW","56","N",2008-07-28,2008-10-13,"Cd",0.2,"below detection limit","between_plant",4,4,NA
"SNW","57","P",2008-07-28,2008-10-13,"Cd",0.2,"below detection limit","under_plant",4,4,NA
"SNW","57","P",2008-07-28,2008-10-13,"Cd",0,"below detection limit","between_plant",4,4,NA
"SNW","59","NP",2008-07-28,2008-10-13,"Cd",0.2,"below detection limit","under_plant",4,4,NA
"SNW","59","NP",2008-07-28,2008-10-13,"Cd",0,"below detection limit","between_plant",4,4,NA
"SNW","60","C1",2008-07-28,2008-10-13,"Cd",0.2,"below detection limit","under_plant",4,4,NA
"SNW","60","C1",2008-07-28,2008-10-13,"Cd",0.2,"below detection limit","between_plant",4,4,NA
"EMW","62","NP",2008-07-28,2008-10-14,"Cd",0.2,"below detection limit","under_plant",4,4,NA
"EMW","62","NP",2008-07-28,2008-10-14,"Cd",0,"below detection limit","between_plant",4,4,NA
"EMW","63","P",2008-07-28,2008-10-14,"Cd",0,"below detection limit","under_plant",4,4,NA
"EMW","63","P",2008-07-28,2008-10-14,"Cd",0.2,"below detection limit","between_plant",4,4,NA
"EMW","64","C1",2008-07-28,2008-10-14,"Cd",0,"below detection limit","under_plant",4,4,NA
"EMW","64","C1",2008-07-28,2008-10-14,"Cd",0.2,"below detection limit","between_plant",4,4,NA
"EMW","65","N",2008-07-28,2008-10-14,"Cd",0,"below detection limit","under_plant",4,4,NA
"EMW","65","N",2008-07-28,2008-10-14,"Cd",0,"below detection limit","between_plant",4,4,NA
"EME","66","C1",2008-07-28,2008-10-14,"Cd",0.2,"below detection limit","under_plant",4,4,NA
"EME","66","C1",2008-07-28,2008-10-14,"Cd",0,"below detection limit","between_plant",4,4,NA
"EME","67","N",2008-07-28,2008-10-14,"Cd",0,"below detection limit","under_plant",4,4,NA
"EME","67","N",2008-07-28,2008-10-14,"Cd",0,"below detection limit","between_plant",4,4,NA
"EME","68","NP",2008-07-28,2008-10-14,"Cd",0,"below detection limit","under_plant",4,4,NA
"EME","68","NP",2008-07-28,2008-10-14,"Cd",0,"below detection limit","between_plant",3,4,NA
"EME","70","P",2008-07-28,2008-10-14,"Cd",0,"below detection limit","under_plant",4,4,NA
"EME","70","P",2008-07-28,2008-10-14,"Cd",0.2,"below detection limit","between_plant",4,4,NA
"WTM","71","C1",2008-07-28,2008-10-14,"Cd",0,"below detection limit","under_plant",4,4,NA
"WTM","71","C1",2008-07-28,2008-10-14,"Cd",0,"below detection limit","between_plant",4,4,NA
"WTM","73","NP",2008-07-28,2008-10-14,"Cd",0,"below detection limit","under_plant",4,4,NA
"WTM","73","NP",2008-07-28,2008-10-14,"Cd",0,"below detection limit","between_plant",4,4,NA
"WTM","74","P",2008-07-28,2008-10-14,"Cd",0,"below detection limit","under_plant",4,4,NA
"WTM","74","P",2008-07-28,2008-10-14,"Cd",0.2,"below detection limit","between_plant",4,4,NA
"WTM","75","N",2008-07-28,2008-10-14,"Cd",0,"below detection limit","under_plant",4,4,NA
"WTM","75","N",2008-07-28,2008-10-14,"Cd",0,"below detection limit","between_plant",4,4,NA
"BLK","76","C1",2008-07-28,2008-10-20,"Cd",0,"below detection limit","blank",2,2,NA
"BLK","77","C1",2008-07-28,2008-10-20,"Cd",0,"below detection limit","blank",2,2,NA
"BLK","78","C1",2008-07-28,2008-10-20,"Cd",0,"below detection limit","blank",2,2,NA
"BLK","79","C1",2008-07-28,2008-10-20,"Cd",0,"below detection limit","blank",2,2,NA
"SNE","51","C1",2008-07-28,2008-10-13,"Al",10.4,NA,"under_plant",4,4,NA
"SNE","51","C1",2008-07-28,2008-10-13,"Al",17,NA,"between_plant",4,4,NA
"SNE","52","N",2008-07-28,2008-10-13,"Al",14.8,NA,"under_plant",4,4,NA
"SNE","52","N",2008-07-28,2008-10-13,"Al",16.4,NA,"between_plant",4,4,NA
"SNE","54","NP",2008-07-28,2008-10-13,"Al",17.6,NA,"under_plant",4,4,NA
"SNE","54","NP",2008-07-28,2008-10-13,"Al",17.6,NA,"between_plant",4,4,NA
"SNE","55","P",2008-07-28,2008-10-13,"Al",15.6,NA,"under_plant",4,4,NA
"SNE","55","P",2008-07-28,2008-10-13,"Al",16.4,NA,"between_plant",4,4,NA
"SNW","56","N",2008-07-28,2008-10-13,"Al",17,NA,"under_plant",4,4,NA
"SNW","56","N",2008-07-28,2008-10-13,"Al",14.4,NA,"between_plant",4,4,NA
"SNW","57","P",2008-07-28,2008-10-13,"Al",18,NA,"under_plant",4,4,NA
"SNW","57","P",2008-07-28,2008-10-13,"Al",17.4,NA,"between_plant",4,4,NA
"SNW","59","NP",2008-07-28,2008-10-13,"Al",14,NA,"under_plant",4,4,NA
"SNW","59","NP",2008-07-28,2008-10-13,"Al",20,NA,"between_plant",4,4,NA
"SNW","60","C1",2008-07-28,2008-10-13,"Al",15,NA,"under_plant",4,4,NA
"SNW","60","C1",2008-07-28,2008-10-13,"Al",15.4,NA,"between_plant",4,4,NA
"EMW","62","NP",2008-07-28,2008-10-14,"Al",19.6,NA,"under_plant",4,4,NA
"EMW","62","NP",2008-07-28,2008-10-14,"Al",21.2,NA,"between_plant",4,4,NA
"EMW","63","P",2008-07-28,2008-10-14,"Al",13,NA,"under_plant",4,4,NA
"EMW","63","P",2008-07-28,2008-10-14,"Al",19.6,NA,"between_plant",4,4,NA
"EMW","64","C1",2008-07-28,2008-10-14,"Al",13,NA,"under_plant",4,4,NA
"EMW","64","C1",2008-07-28,2008-10-14,"Al",15.6,NA,"between_plant",4,4,NA
"EMW","65","N",2008-07-28,2008-10-14,"Al",13.2,NA,"under_plant",4,4,NA
"EMW","65","N",2008-07-28,2008-10-14,"Al",14.4,NA,"between_plant",4,4,NA
"EME","66","C1",2008-07-28,2008-10-14,"Al",13.8,NA,"under_plant",4,4,NA
"EME","66","C1",2008-07-28,2008-10-14,"Al",19,NA,"between_plant",4,4,NA
"EME","67","N",2008-07-28,2008-10-14,"Al",15.4,NA,"under_plant",4,4,NA
"EME","67","N",2008-07-28,2008-10-14,"Al",18.8,NA,"between_plant",4,4,NA
"EME","68","NP",2008-07-28,2008-10-14,"Al",19.2,NA,"under_plant",4,4,NA
"EME","68","NP",2008-07-28,2008-10-14,"Al",22.6,NA,"between_plant",3,4,NA
"EME","70","P",2008-07-28,2008-10-14,"Al",16.2,NA,"under_plant",4,4,NA
"EME","70","P",2008-07-28,2008-10-14,"Al",18.6,NA,"between_plant",4,4,NA
"WTM","71","C1",2008-07-28,2008-10-14,"Al",8.8,NA,"under_plant",4,4,NA
"WTM","71","C1",2008-07-28,2008-10-14,"Al",15.2,NA,"between_plant",4,4,NA
"WTM","73","NP",2008-07-28,2008-10-14,"Al",14.2,NA,"under_plant",4,4,NA
"WTM","73","NP",2008-07-28,2008-10-14,"Al",16.6,NA,"between_plant",4,4,NA
"WTM","74","P",2008-07-28,2008-10-14,"Al",13.2,NA,"under_plant",4,4,NA
"WTM","74","P",2008-07-28,2008-10-14,"Al",19,NA,"between_plant",4,4,NA
"WTM","75","N",2008-07-28,2008-10-14,"Al",15.6,NA,"under_plant",4,4,NA
"WTM","75","N",2008-07-28,2008-10-14,"Al",14.4,NA,"between_plant",4,4,NA
"BLK","76","C1",2008-07-28,2008-10-20,"Al",11.8,NA,"blank",2,2,NA
"BLK","77","C1",2008-07-28,2008-10-20,"Al",14.8,NA,"blank",2,2,NA
"BLK","78","C1",2008-07-28,2008-10-20,"Al",13.2,NA,"blank",2,2,NA
"BLK","79","C1",2008-07-28,2008-10-20,"Al",8.2,NA,"blank",2,2,NA
"SNE","51","C1",2008-07-28,2008-10-13,"Pb",0.2,"below detection limit","under_plant",4,4,NA
"SNE","51","C1",2008-07-28,2008-10-13,"Pb",0.2,"below detection limit","between_plant",4,4,NA
"SNE","52","N",2008-07-28,2008-10-13,"Pb",0.4,NA,"under_plant",4,4,NA
"SNE","52","N",2008-07-28,2008-10-13,"Pb",0.6,NA,"between_plant",4,4,NA
"SNE","54","NP",2008-07-28,2008-10-13,"Pb",1.2,NA,"under_plant",4,4,NA
"SNE","54","NP",2008-07-28,2008-10-13,"Pb",0.2,"below detection limit","between_plant",4,4,NA
"SNE","55","P",2008-07-28,2008-10-13,"Pb",0.6,NA,"under_plant",4,4,NA
"SNE","55","P",2008-07-28,2008-10-13,"Pb",0.2,"below detection limit","between_plant",4,4,NA
"SNW","56","N",2008-07-28,2008-10-13,"Pb",1.4,NA,"under_plant",4,4,NA
"SNW","56","N",2008-07-28,2008-10-13,"Pb",0.4,NA,"between_plant",4,4,NA
"SNW","57","P",2008-07-28,2008-10-13,"Pb",1.2,NA,"under_plant",4,4,NA
"SNW","57","P",2008-07-28,2008-10-13,"Pb",0.6,NA,"between_plant",4,4,NA
"SNW","59","NP",2008-07-28,2008-10-13,"Pb",1.2,NA,"under_plant",4,4,NA
"SNW","59","NP",2008-07-28,2008-10-13,"Pb",1,NA,"between_plant",4,4,NA
"SNW","60","C1",2008-07-28,2008-10-13,"Pb",1,NA,"under_plant",4,4,NA
"SNW","60","C1",2008-07-28,2008-10-13,"Pb",0.2,"below detection limit","between_plant",4,4,NA
"EMW","62","NP",2008-07-28,2008-10-14,"Pb",1.2,NA,"under_plant",4,4,NA
"EMW","62","NP",2008-07-28,2008-10-14,"Pb",0.6,NA,"between_plant",4,4,NA
"EMW","63","P",2008-07-28,2008-10-14,"Pb",0.6,NA,"under_plant",4,4,NA
"EMW","63","P",2008-07-28,2008-10-14,"Pb",0.4,NA,"between_plant",4,4,NA
"EMW","64","C1",2008-07-28,2008-10-14,"Pb",0.2,"below detection limit","under_plant",4,4,NA
"EMW","64","C1",2008-07-28,2008-10-14,"Pb",0.2,"below detection limit","between_plant",4,4,NA
"EMW","65","N",2008-07-28,2008-10-14,"Pb",0.6,NA,"under_plant",4,4,NA
"EMW","65","N",2008-07-28,2008-10-14,"Pb",0.4,NA,"between_plant",4,4,NA
"EME","66","C1",2008-07-28,2008-10-14,"Pb",1.2,NA,"under_plant",4,4,NA
"EME","66","C1",2008-07-28,2008-10-14,"Pb",0.4,NA,"between_plant",4,4,NA
"EME","67","N",2008-07-28,2008-10-14,"Pb",0.8,NA,"under_plant",4,4,NA
"EME","67","N",2008-07-28,2008-10-14,"Pb",0.6,NA,"between_plant",4,4,NA
"EME","68","NP",2008-07-28,2008-10-14,"Pb",1.2,NA,"under_plant",4,4,NA
"EME","68","NP",2008-07-28,2008-10-14,"Pb",1.2,NA,"between_plant",3,4,NA
"EME","70","P",2008-07-28,2008-10-14,"Pb",1.2,NA,"under_plant",4,4,NA
"EME","70","P",2008-07-28,2008-10-14,"Pb",0.6,NA,"between_plant",4,4,NA
"WTM","71","C1",2008-07-28,2008-10-14,"Pb",0.6,NA,"under_plant",4,4,NA
"WTM","71","C1",2008-07-28,2008-10-14,"Pb",1.4,NA,"between_plant",4,4,NA
"WTM","73","NP",2008-07-28,2008-10-14,"Pb",0.6,NA,"under_plant",4,4,NA
"WTM","73","NP",2008-07-28,2008-10-14,"Pb",0.6,NA,"between_plant",4,4,NA
"WTM","74","P",2008-07-28,2008-10-14,"Pb",0.8,NA,"under_plant",4,4,NA
"WTM","74","P",2008-07-28,2008-10-14,"Pb",0.4,NA,"between_plant",4,4,NA
"WTM","75","N",2008-07-28,2008-10-14,"Pb",1.2,NA,"under_plant",4,4,NA
"WTM","75","N",2008-07-28,2008-10-14,"Pb",0.8,NA,"between_plant",4,4,NA
"BLK","76","C1",2008-07-28,2008-10-20,"Pb",0,"below detection limit","blank",2,2,NA
"BLK","77","C1",2008-07-28,2008-10-20,"Pb",0,"below detection limit","blank",2,2,NA
"BLK","78","C1",2008-07-28,2008-10-20,"Pb",0.2,"below detection limit","blank",2,2,NA
"BLK","79","C1",2008-07-28,2008-10-20,"Pb",0,"below detection limit","blank",2,2,NA
"SNE","51","C1",2008-07-28,2008-10-13,"S",13.6,NA,"under_plant",4,4,NA
"SNE","51","C1",2008-07-28,2008-10-13,"S",6,NA,"between_plant",4,4,NA
"SNE","52","N",2008-07-28,2008-10-13,"S",22,NA,"under_plant",4,4,NA
"SNE","52","N",2008-07-28,2008-10-13,"S",2.4,NA,"between_plant",4,4,NA
"SNE","54","NP",2008-07-28,2008-10-13,"S",28.2,NA,"under_plant",4,4,NA
"SNE","54","NP",2008-07-28,2008-10-13,"S",11.8,NA,"between_plant",4,4,NA
"SNE","55","P",2008-07-28,2008-10-13,"S",15.8,NA,"under_plant",4,4,NA
"SNE","55","P",2008-07-28,2008-10-13,"S",7.8,NA,"between_plant",4,4,NA
"SNW","56","N",2008-07-28,2008-10-13,"S",32.2,NA,"under_plant",4,4,NA
"SNW","56","N",2008-07-28,2008-10-13,"S",3.8,NA,"between_plant",4,4,NA
"SNW","57","P",2008-07-28,2008-10-13,"S",89.8,NA,"under_plant",4,4,NA
"SNW","57","P",2008-07-28,2008-10-13,"S",24.6,NA,"between_plant",4,4,NA
"SNW","59","NP",2008-07-28,2008-10-13,"S",59.6,NA,"under_plant",4,4,NA
"SNW","59","NP",2008-07-28,2008-10-13,"S",39.8,NA,"between_plant",4,4,NA
"SNW","60","C1",2008-07-28,2008-10-13,"S",26.8,NA,"under_plant",4,4,NA
"SNW","60","C1",2008-07-28,2008-10-13,"S",8.6,NA,"between_plant",4,4,NA
"EMW","62","NP",2008-07-28,2008-10-14,"S",50.8,NA,"under_plant",4,4,NA
"EMW","62","NP",2008-07-28,2008-10-14,"S",23.6,NA,"between_plant",4,4,NA
"EMW","63","P",2008-07-28,2008-10-14,"S",76.4,NA,"under_plant",4,4,NA
"EMW","63","P",2008-07-28,2008-10-14,"S",28.8,NA,"between_plant",4,4,NA
"EMW","64","C1",2008-07-28,2008-10-14,"S",41.6,NA,"under_plant",4,4,NA
"EMW","64","C1",2008-07-28,2008-10-14,"S",3.6,NA,"between_plant",4,4,NA
"EMW","65","N",2008-07-28,2008-10-14,"S",26.4,NA,"under_plant",4,4,NA
"EMW","65","N",2008-07-28,2008-10-14,"S",13.6,NA,"between_plant",4,4,NA
"EME","66","C1",2008-07-28,2008-10-14,"S",50.2,NA,"under_plant",4,4,NA
"EME","66","C1",2008-07-28,2008-10-14,"S",24.4,NA,"between_plant",4,4,NA
"EME","67","N",2008-07-28,2008-10-14,"S",35.2,NA,"under_plant",4,4,NA
"EME","67","N",2008-07-28,2008-10-14,"S",20.8,NA,"between_plant",4,4,NA
"EME","68","NP",2008-07-28,2008-10-14,"S",36.6,NA,"under_plant",4,4,NA
"EME","68","NP",2008-07-28,2008-10-14,"S",25.5,NA,"between_plant",3,4,NA
"EME","70","P",2008-07-28,2008-10-14,"S",39.4,NA,"under_plant",4,4,NA
"EME","70","P",2008-07-28,2008-10-14,"S",17.2,NA,"between_plant",4,4,NA
"WTM","71","C1",2008-07-28,2008-10-14,"S",16.4,NA,"under_plant",4,4,NA
"WTM","71","C1",2008-07-28,2008-10-14,"S",18.4,NA,"between_plant",4,4,NA
"WTM","73","NP",2008-07-28,2008-10-14,"S",17.6,NA,"under_plant",4,4,NA
"WTM","73","NP",2008-07-28,2008-10-14,"S",15.8,NA,"between_plant",4,4,NA
"WTM","74","P",2008-07-28,2008-10-14,"S",32.6,NA,"under_plant",4,4,NA
"WTM","74","P",2008-07-28,2008-10-14,"S",16.4,NA,"between_plant",4,4,NA
"WTM","75","N",2008-07-28,2008-10-14,"S",17.8,NA,"under_plant",4,4,NA
"WTM","75","N",2008-07-28,2008-10-14,"S",7.2,NA,"between_plant",4,4,NA
"BLK","76","C1",2008-07-28,2008-10-20,"S",6.2,NA,"blank",2,2,NA
"BLK","77","C1",2008-07-28,2008-10-20,"S",7.4,NA,"blank",2,2,NA
"BLK","78","C1",2008-07-28,2008-10-20,"S",7.6,NA,"blank",2,2,NA
"BLK","79","C1",2008-07-28,2008-10-20,"S",7.2,NA,"blank",2,2,NA
"SNE","51","C1",2008-07-28,2008-10-13,"B",1,NA,"under_plant",4,4,NA
"SNE","51","C1",2008-07-28,2008-10-13,"B",1.4,NA,"between_plant",4,4,NA
"SNE","52","N",2008-07-28,2008-10-13,"B",1.4,NA,"under_plant",4,4,NA
"SNE","52","N",2008-07-28,2008-10-13,"B",1.2,NA,"between_plant",4,4,NA
"SNE","54","NP",2008-07-28,2008-10-13,"B",0.8,NA,"under_plant",4,4,NA
"SNE","54","NP",2008-07-28,2008-10-13,"B",1.6,NA,"between_plant",4,4,NA
"SNE","55","P",2008-07-28,2008-10-13,"B",1,NA,"under_plant",4,4,NA
"SNE","55","P",2008-07-28,2008-10-13,"B",1.6,NA,"between_plant",4,4,NA
"SNW","56","N",2008-07-28,2008-10-13,"B",1.2,NA,"under_plant",4,4,NA
"SNW","56","N",2008-07-28,2008-10-13,"B",0.6,NA,"between_plant",4,4,NA
"SNW","57","P",2008-07-28,2008-10-13,"B",0.6,NA,"under_plant",4,4,NA
"SNW","57","P",2008-07-28,2008-10-13,"B",0.8,NA,"between_plant",4,4,NA
"SNW","59","NP",2008-07-28,2008-10-13,"B",0.6,NA,"under_plant",4,4,NA
"SNW","59","NP",2008-07-28,2008-10-13,"B",1.2,NA,"between_plant",4,4,NA
"SNW","60","C1",2008-07-28,2008-10-13,"B",1.2,NA,"under_plant",4,4,NA
"SNW","60","C1",2008-07-28,2008-10-13,"B",0.8,NA,"between_plant",4,4,NA
"EMW","62","NP",2008-07-28,2008-10-14,"B",0.6,NA,"under_plant",4,4,NA
"EMW","62","NP",2008-07-28,2008-10-14,"B",1.4,NA,"between_plant",4,4,NA
"EMW","63","P",2008-07-28,2008-10-14,"B",0.8,NA,"under_plant",4,4,NA
"EMW","63","P",2008-07-28,2008-10-14,"B",1.6,NA,"between_plant",4,4,NA
"EMW","64","C1",2008-07-28,2008-10-14,"B",1.4,NA,"under_plant",4,4,NA
"EMW","64","C1",2008-07-28,2008-10-14,"B",1.2,NA,"between_plant",4,4,NA
"EMW","65","N",2008-07-28,2008-10-14,"B",1.2,NA,"under_plant",4,4,NA
"EMW","65","N",2008-07-28,2008-10-14,"B",1.4,NA,"between_plant",4,4,NA
"EME","66","C1",2008-07-28,2008-10-14,"B",1.2,NA,"under_plant",4,4,NA
"EME","66","C1",2008-07-28,2008-10-14,"B",1.4,NA,"between_plant",4,4,NA
"EME","67","N",2008-07-28,2008-10-14,"B",1.2,NA,"under_plant",4,4,NA
"EME","67","N",2008-07-28,2008-10-14,"B",1.4,NA,"between_plant",4,4,NA
"EME","68","NP",2008-07-28,2008-10-14,"B",1,NA,"under_plant",4,4,NA
"EME","68","NP",2008-07-28,2008-10-14,"B",1.6,NA,"between_plant",3,4,NA
"EME","70","P",2008-07-28,2008-10-14,"B",1,NA,"under_plant",4,4,NA
"EME","70","P",2008-07-28,2008-10-14,"B",1,NA,"between_plant",4,4,NA
"WTM","71","C1",2008-07-28,2008-10-14,"B",0.6,NA,"under_plant",4,4,NA
"WTM","71","C1",2008-07-28,2008-10-14,"B",1.2,NA,"between_plant",4,4,NA
"WTM","73","NP",2008-07-28,2008-10-14,"B",0.8,NA,"under_plant",4,4,NA
"WTM","73","NP",2008-07-28,2008-10-14,"B",0.8,NA,"between_plant",4,4,NA
"WTM","74","P",2008-07-28,2008-10-14,"B",0.8,NA,"under_plant",4,4,NA
"WTM","74","P",2008-07-28,2008-10-14,"B",1,NA,"between_plant",4,4,NA
"WTM","75","N",2008-07-28,2008-10-14,"B",0.8,NA,"under_plant",4,4,NA
"WTM","75","N",2008-07-28,2008-10-14,"B",1,NA,"between_plant",4,4,NA
"BLK","76","C1",2008-07-28,2008-10-20,"B",1.8,NA,"blank",2,2,NA
"BLK","77","C1",2008-07-28,2008-10-20,"B",2.2,NA,"blank",2,2,NA
"BLK","78","C1",2008-07-28,2008-10-20,"B",2.2,NA,"blank",2,2,NA
"BLK","79","C1",2008-07-28,2008-10-20,"B",1.2,NA,"blank",2,2,NA
"SNE","51","C1",2008-07-28,2008-10-13,"Zn",0.6,NA,"under_plant",4,4,NA
"SNE","51","C1",2008-07-28,2008-10-13,"Zn",0.4,NA,"between_plant",4,4,NA
